Date,EURUSD=X,GBPUSD=X,JPY=X
2018-05-16,1.1820889711380005,1.3500195741653442,110.2969970703125
2018-05-17,1.1816978454589844,1.354830026626587,110.35900115966797
2018-05-18,1.1795234680175781,1.3515340089797974,110.8280029296875
2018-05-21,1.1766643524169922,1.3477089405059814,110.87999725341797
2018-05-22,1.1792453527450562,1.3431833982467651,110.97799682617188
2018-05-23,1.1788560152053833,1.3441040515899658,110.72599792480469
2018-05-24,1.1710150241851807,1.3371307849884033,109.86900329589844
2018-05-25,1.1722642183303833,1.3383476734161377,109.31199645996094
2018-05-28,1.1688934564590454,1.3309022188186646,109.62300109863281
2018-05-29,1.162696123123169,1.3315579891204834,109.38899993896484
2018-05-30,1.1539349555969238,1.3253810405731201,108.39399719238281
2018-05-31,1.1667250394821167,1.328356385231018,108.71199798583984
2018-06-01,1.1693171262741089,1.3289390802383423,108.7490005493164
2018-06-04,1.1668611764907837,1.3356484174728394,109.5979995727539
2018-06-05,1.1700559854507446,1.3316465616226196,109.96299743652344
